user_id,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,lifetime_paid_months,engagement_band,tenure_days
U001196,2025-10-11,2,regular,mobile,organic,2025-12-08,2,high,111
U001197,2025-10-31,1,regular,mobile,referral,2026-01-30,2,medium,91
U001198,2026-01-06,2,regular,web,organic,2026-01-28,1,low,24
U001199,2025-11-22,2,regular,web,paid_social,2025-12-18,1,low,69
U001200,2025-10-07,2,regular,web,search,2025-11-13,1,low,115
U001201,2025-12-11,2,value,web,organic,2026-01-13,0,low,50
U001202,2025-09-01,2,regular,web,email,2025-11-29,2,medium,151
U001203,2026-01-07,2,value,web,referral,2026-01-27,1,low,23
U001204,2025-11-12,3,premium,mobile,search,2025-12-09,1,low,79
U001205,2025-10-15,2,value,mobile,paid_social,2026-01-27,3,medium,107
U001206,2025-12-17,2,value,web,search,2026-01-22,1,low,44
U001207,2025-09-11,2,premium,mobile,paid_social,2026-01-30,4,high,141
U001208,2025-11-01,1,value,mobile,organic,2026-01-29,3,low,90
U001209,2025-07-15,2,value,web,search,2025-12-12,5,medium,199
U001210,2026-01-01,2,regular,mobile,organic,2026-01-27,0,low,29
U001211,2025-10-08,3,value,web,search,2026-01-29,3,medium,114
U001212,2025-11-17,2,value,mobile,search,2026-01-30,2,low,74
U001213,2025-08-28,1,regular,web,organic,2026-01-30,4,high,155
U001214,2025-12-08,2,value,mobile,email,2026-01-27,1,low,53
U001215,2025-05-23,1,value,mobile,organic,,1,low,252
U001216,2025-06-02,2,value,nan,organic,2026-01-29,7,medium,242
U001217,2025-09-09,3,value,web,search,2026-01-23,4,medium,143
U001218,2025-11-04,2,value,web,paid_social,2026-01-29,2,low,87
U001219,2025-11-24,2,value,mobile,organic,2026-01-28,2,low,67
U001220,2025-08-23,2,regular,mobile,search,2026-01-30,5,high,160
U001221,2025-10-15,2,regular,web,paid_social,2026-01-30,3,medium,107
U001222,2025-09-20,3,value,mobile,organic,2026-01-29,3,medium,132
U001223,2026-01-01,2,value,web,email,2026-01-30,1,low,29
U001224,2025-10-16,2,premium,web,organic,2026-01-29,3,high,106
U001225,2025-08-17,2,regular,web,paid_social,2025-09-11,1,low,166
U001226,2026-01-03,1,regular,web,organic,2026-01-30,1,low,27
U001227,2025-05-31,1,regular,web,paid_social,2026-01-30,7,high,244
U001228,2026-01-07,1,value,web,referral,2026-01-24,0,low,23
U001229,2025-06-12,2,regular,web,organic,2026-01-29,7,high,232
U001230,2025-07-16,3,premium,mobile,organic,2026-01-30,6,high,198
U001231,2025-11-27,2,premium,web,organic,2026-01-27,1,medium,64
U001232,2025-11-05,1,value,mobile,organic,2026-01-29,2,low,86
U001233,2026-01-03,1,value,mobile,email,2026-01-16,1,low,27
U001234,2025-11-09,2,value,mobile,paid_social,2026-01-29,2,low,82
U001235,2025-10-11,3,value,web,paid_social,2025-12-08,1,low,111
U001236,2025-07-30,2,value,mobile,email,2025-08-27,0,low,184
U001237,2025-05-06,3,regular,web,referral,2025-07-04,2,low,269
U001238,2025-06-05,3,value,web,referral,2026-01-23,5,medium,239
U001239,2025-07-18,1,premium,web,organic,2026-01-30,6,high,196
U001240,2025-05-15,2,value,web,organic,2026-01-30,8,medium,260
U001241,2025-09-09,3,value,mobile,organic,2026-01-30,4,medium,143
U001242,2025-11-16,2,premium,mobile,search,2026-01-30,2,high,75
U001243,2026-01-01,1,regular,mobile,search,2026-01-29,1,low,29
U001244,2025-09-04,3,value,web,organic,2025-10-27,1,low,148
U001245,2025-12-10,3,regular,mobile,search,2026-01-29,1,medium,51
U001246,2026-01-07,2,value,mobile,search,2026-01-29,1,low,23
U001247,2025-12-06,2,value,web,organic,2026-01-25,1,low,55
U001248,2025-08-29,1,regular,web,organic,2025-09-26,1,low,154
U001249,2025-07-25,3,value,mobile,search,2026-01-29,6,medium,189
U001250,2026-01-05,2,regular,web,search,2026-01-30,1,low,25
U001251,2025-07-04,1,value,web,paid_social,2025-08-04,0,low,210
U001252,2025-08-16,2,regular,mobile,paid_social,2026-01-12,4,medium,167
U001253,2025-05-23,3,regular,web,organic,2026-01-29,8,high,252
U001254,2025-11-20,3,value,web,organic,2026-01-29,2,low,71
U001255,2025-10-15,2,value,web,organic,2026-01-30,2,low,107
U001256,2025-05-26,1,regular,mobile,organic,2026-01-28,8,high,249
U001257,2025-06-29,3,regular,mobile,search,2026-01-28,7,high,215
U001258,2025-09-21,3,regular,mobile,email,2026-01-30,3,high,131
U001259,2025-09-17,2,regular,mobile,organic,2026-01-29,3,high,135
U001260,2025-11-22,2,regular,mobile,organic,2026-01-30,2,medium,69
U001261,2025-07-10,2,value,mobile,paid_social,2026-01-30,6,medium,204
U001262,2025-12-23,2,regular,web,search,2026-01-18,1,medium,38
U001263,2025-08-24,1,value,web,organic,2026-01-29,5,medium,159
U001264,2025-11-27,1,regular,mobile,organic,2026-01-29,2,low,64
U001265,2025-07-03,1,value,mobile,email,2026-01-28,6,medium,211
U001266,2025-05-14,3,value,web,organic,2026-01-27,8,medium,261
U001267,2025-05-18,1,regular,mobile,paid_social,2026-01-07,7,high,257
U001268,2025-08-06,1,regular,mobile,referral,2026-01-23,4,high,177
U001269,2025-12-30,2,regular,web,organic,2026-01-29,1,low,31
U001270,2025-05-17,1,regular,web,paid_social,2026-01-30,7,high,258
U001271,2025-08-05,1,premium,web,organic,2026-01-30,5,high,178
U001272,2025-06-01,2,regular,web,organic,2026-01-29,7,high,243
U001273,2025-12-24,2,premium,web,organic,2026-01-30,1,medium,37
U001274,2025-10-21,2,regular,web,email,2026-01-30,3,medium,101
U001275,2025-11-12,3,regular,web,organic,2026-01-17,2,low,79
U001276,2025-10-31,1,regular,web,organic,2026-01-27,3,medium,91
U001277,2025-10-16,3,regular,mobile,email,2026-01-27,3,medium,106
U001278,2025-11-15,3,value,mobile,organic,2026-01-12,2,low,76
U001279,2025-05-07,3,regular,web,referral,2026-01-30,8,high,268
U001280,2025-12-08,2,value,web,paid_social,2026-01-05,0,low,53
U001281,2025-11-06,2,value,web,search,2026-01-03,2,low,85
U001282,2025-11-06,2,premium,web,paid_social,2026-01-30,2,high,85
U001283,2025-08-11,2,value,web,paid_social,2026-01-30,5,medium,172
U001284,2025-11-22,1,regular,web,organic,2025-12-26,1,low,69
U001285,2025-08-08,3,regular,web,email,2026-01-30,5,high,175
U001286,2025-05-17,2,value,mobile,email,2026-01-28,7,medium,258
U001287,2025-12-18,3,premium,web,referral,2026-01-30,0,medium,43
U001288,2025-07-02,2,value,mobile,paid_social,2026-01-27,5,medium,212
U001289,2025-05-30,1,premium,web,search,2026-01-24,7,high,245
U001290,2025-10-08,2,regular,web,search,2026-01-30,3,high,114
U001291,2025-07-02,2,value,mobile,organic,2026-01-19,7,medium,212
U001292,2025-12-06,2,value,web,search,2026-01-21,1,low,55
U001293,2025-08-24,2,value,mobile,paid_social,2026-01-29,4,medium,159
U001294,2025-05-06,1,regular,mobile,paid_social,,0,low,269
U001295,2025-12-29,2,value,mobile,organic,2026-01-28,1,low,32
U001296,2025-09-11,2,premium,web,search,2026-01-30,3,high,141
U001297,2025-07-10,3,value,web,paid_social,2025-08-09,1,low,204
U001298,2025-10-21,1,regular,web,search,2026-01-20,3,medium,101
U001299,2025-09-15,2,value,web,email,2026-01-22,3,medium,137
U001300,2025-05-12,2,premium,web,paid_social,2026-01-30,8,high,263
U001301,2025-11-11,2,value,mobile,organic,2026-01-30,2,low,80
U001302,2025-08-13,2,regular,mobile,organic,2026-01-30,5,high,170
U001303,2025-10-27,2,regular,web,paid_social,2026-01-30,3,medium,95
U001304,2025-12-15,3,value,web,search,2026-01-10,1,low,46
U001305,2025-10-05,2,regular,mobile,referral,2026-01-29,3,high,117
U001306,2025-10-20,2,value,mobile,organic,2025-11-18,1,low,102
U001307,2025-07-07,1,regular,web,organic,2026-01-29,6,high,207
U001308,2025-07-03,2,regular,web,search,2026-01-29,6,high,211
U001309,2025-08-17,2,regular,mobile,paid_social,2026-01-30,5,high,166
U001310,2025-12-05,1,value,mobile,email,2026-01-02,1,low,56
U001311,2025-09-13,2,value,mobile,referral,2026-01-30,4,medium,139
U001312,2025-07-31,2,value,web,search,2026-01-28,5,medium,183
U001313,2025-11-16,2,value,web,referral,2026-01-19,2,low,75
U001314,2025-12-05,2,value,web,organic,2025-12-29,1,low,56
U001315,2025-12-17,2,premium,web,search,2026-01-28,1,medium,44
U001316,2025-07-19,2,regular,mobile,email,2025-10-20,3,medium,195
U001317,2025-10-30,1,regular,web,search,2026-01-29,2,medium,92
U001318,2025-09-30,1,value,mobile,email,2026-01-24,4,medium,122
U001319,2025-08-25,2,value,mobile,organic,2026-01-29,5,medium,158
U001320,2025-08-12,3,regular,mobile,organic,2026-01-09,5,high,171
U001321,2025-06-02,1,value,mobile,search,2026-01-28,7,medium,242
U001322,2025-07-12,2,value,mobile,email,2025-11-11,4,medium,202
U001323,2025-09-19,3,regular,web,organic,2026-01-28,4,high,133
U001324,2025-12-13,3,regular,web,referral,2026-01-28,1,medium,48
U001325,2025-12-08,2,premium,web,organic,2026-01-02,0,low,53
U001326,2025-06-21,2,value,mobile,paid_social,2026-01-29,7,medium,223
U001327,2025-10-22,2,regular,mobile,search,2025-12-17,1,medium,100
U001328,2025-05-26,3,value,web,organic,2026-01-29,8,medium,249
U001329,2025-10-21,1,value,web,paid_social,2026-01-27,3,low,101
U001330,2025-07-29,3,regular,web,paid_social,2026-01-30,6,high,185
U001331,2025-08-25,1,value,web,search,2026-01-30,5,medium,158
U001332,2025-11-01,3,regular,mobile,organic,2026-01-29,2,medium,90
U001333,2025-08-19,1,regular,web,organic,2026-01-29,5,high,164
U001334,2025-11-23,1,value,mobile,email,2026-01-27,2,low,68
U001335,2025-09-15,1,premium,mobile,paid_social,2026-01-30,4,high,137
U001336,2026-01-10,2,regular,web,referral,2026-01-30,1,low,20
U001337,2025-10-12,2,regular,web,paid_social,2026-01-29,3,high,110
U001338,2025-07-18,1,regular,mobile,referral,2025-09-14,2,low,196
U001339,2025-11-15,2,premium,mobile,organic,2026-01-14,1,medium,76
U001340,2025-08-15,2,value,web,search,2026-01-30,4,medium,168
U001341,2025-09-16,3,regular,web,paid_social,2026-01-20,2,medium,136
U001342,2025-06-08,3,regular,mobile,organic,2026-01-30,7,high,236
U001343,2025-06-03,2,value,mobile,organic,2026-01-26,7,medium,241
U001344,2025-09-26,1,value,mobile,paid_social,2025-10-26,0,low,126
U001345,2025-06-20,2,premium,mobile,referral,2026-01-30,7,high,224
U001346,2026-01-10,3,regular,mobile,paid_social,2026-01-29,0,low,20
U001347,2025-12-05,1,regular,web,organic,2025-12-31,1,low,56
U001348,2025-10-27,2,regular,mobile,email,2026-01-29,3,medium,95
U001349,2025-11-05,3,regular,web,organic,2025-12-30,2,medium,86
U001350,2025-10-01,3,premium,mobile,organic,2026-01-30,3,high,121
U001351,2025-05-20,2,regular,mobile,email,2026-01-30,8,high,255
U001352,2025-08-11,2,value,mobile,paid_social,2026-01-30,5,medium,172
U001353,2025-09-06,2,value,web,email,2026-01-29,4,medium,146
U001354,2025-12-20,3,regular,mobile,referral,2026-01-28,0,low,41
U001355,2025-06-29,1,regular,mobile,paid_social,2026-01-30,7,high,215
U001356,2025-09-06,1,regular,mobile,organic,2026-01-30,4,medium,146
U001357,2025-07-30,2,value,mobile,organic,2026-01-01,4,medium,184
U001358,2025-06-07,1,value,web,email,2026-01-28,7,medium,237
U001359,2025-05-30,2,regular,web,referral,2026-01-30,8,high,245
U001360,2025-08-04,2,regular,mobile,search,2026-01-29,5,high,179
U001361,2025-05-25,3,value,mobile,search,2025-07-10,2,low,250
U001362,2025-05-21,3,regular,mobile,organic,2025-10-20,4,medium,254
U001363,2025-08-01,2,regular,mobile,organic,2026-01-28,5,high,182
U001364,2025-06-24,3,premium,web,referral,2026-01-29,7,high,220
U001365,2025-09-21,2,value,web,organic,2025-11-20,2,low,131
U001366,2025-05-09,2,premium,mobile,search,2026-01-29,7,high,266
U001367,2025-07-19,1,regular,web,email,2025-10-20,2,medium,195
U001368,2025-08-26,3,regular,mobile,search,2026-01-29,5,high,157
U001369,2026-01-01,3,value,mobile,search,2026-01-30,1,low,29
U001370,2025-10-11,3,regular,mobile,organic,2026-01-30,3,medium,111
U001371,2025-12-12,3,regular,web,organic,2026-01-27,1,low,49
U001372,2025-07-30,3,value,mobile,organic,2026-01-27,6,high,184
U001373,2025-08-25,1,regular,web,organic,2026-01-30,5,high,158
U001374,2025-08-18,3,regular,web,organic,2026-01-30,5,high,165
U001375,2025-12-13,2,regular,web,organic,2026-01-30,1,low,48
U001376,2025-12-31,2,value,web,organic,2026-01-21,1,low,30
U001377,2026-01-01,2,regular,mobile,organic,2026-01-18,1,low,29
U001378,2025-11-09,2,value,mobile,email,2026-01-29,2,low,82
U001379,2025-09-08,2,premium,web,organic,2026-01-28,3,high,144
U001380,2025-09-17,1,premium,mobile,search,2026-01-27,4,high,135
U001381,2026-01-06,1,value,web,referral,2026-01-29,1,low,24
U001382,2025-07-15,2,value,mobile,organic,2026-01-29,6,medium,199
U001383,2025-07-31,3,value,mobile,search,2026-01-26,5,medium,183
U001384,2025-12-16,2,regular,mobile,referral,2026-01-30,1,low,45
U001385,2025-08-09,2,premium,web,search,2026-01-30,5,high,174
U001386,2025-07-03,2,regular,web,organic,2026-01-26,5,high,211
U001387,2025-09-22,2,value,web,paid_social,2026-01-30,4,medium,130
U001388,2025-07-25,1,value,mobile,paid_social,2026-01-26,6,medium,189
U001389,2025-12-14,3,value,mobile,search,2026-01-30,1,low,47
U001390,2025-12-19,1,regular,web,organic,2026-01-28,1,low,42
U001391,2025-07-20,2,regular,web,organic,2025-11-13,3,high,194
U001392,2025-09-14,3,regular,mobile,referral,2026-01-29,4,high,138
U001393,2026-01-06,2,value,web,organic,2026-01-29,0,low,24
U001394,2025-11-07,3,premium,mobile,organic,2026-01-30,2,high,84
U001395,2025-06-28,2,value,mobile,search,2025-12-26,5,medium,216
U001396,2025-09-30,3,regular,web,email,2026-01-29,3,medium,122
U001397,2025-10-07,2,premium,web,organic,2026-01-29,2,high,115
U001398,2025-10-16,3,regular,web,organic,2025-12-15,2,medium,106
U001399,2025-05-11,2,premium,web,search,2026-01-30,7,high,264
U001400,2025-07-19,3,value,nan,paid_social,2025-11-11,2,medium,195
U001401,2025-12-05,3,regular,mobile,search,2026-01-02,0,low,56
U001402,2025-07-04,2,value,web,referral,2026-01-30,5,medium,210
U001403,2025-07-19,3,regular,web,organic,2026-01-29,6,high,195
U001404,2025-07-24,2,value,web,search,2025-12-27,4,medium,190
U001405,2025-06-18,2,value,web,search,2026-01-16,7,medium,226
U001406,2025-06-13,3,value,mobile,search,2026-01-27,7,medium,231
U001407,2025-07-31,2,value,mobile,search,2026-01-23,5,medium,183
U001408,2025-12-10,2,regular,mobile,referral,2026-01-30,1,medium,51
U001409,2025-05-05,1,regular,web,organic,2026-01-29,8,high,270
U001410,2025-07-15,1,value,mobile,paid_social,2025-08-05,1,low,199
U001411,2025-05-20,3,premium,web,organic,2025-12-20,6,high,255
U001412,2025-09-22,2,premium,mobile,search,2026-01-29,4,high,130
U001413,2025-07-06,2,value,mobile,search,2026-01-29,6,medium,208
U001414,2025-11-19,1,regular,mobile,search,2026-01-30,2,medium,72
U001415,2025-09-28,2,regular,web,organic,2026-01-29,3,high,124
U001416,2025-11-17,3,regular,web,email,2026-01-29,2,medium,74
U001417,2025-10-11,3,value,mobile,email,2026-01-26,3,low,111
U001418,2025-08-23,1,regular,web,referral,2026-01-28,5,high,160
U001419,2025-12-07,2,value,mobile,referral,2026-01-09,1,low,54
U001420,2025-09-01,2,value,web,organic,2026-01-28,4,medium,151
U001421,2025-12-29,2,regular,mobile,search,2026-01-27,1,low,32
U001422,2026-01-09,2,regular,web,organic,2026-01-29,0,low,21
U001423,2025-09-29,2,regular,mobile,referral,2026-01-30,3,high,123
U001424,2025-10-21,2,value,nan,organic,2026-01-29,3,low,101
U001425,2025-07-08,2,value,web,organic,2026-01-27,6,high,206
U001426,2025-11-25,2,value,web,paid_social,2025-12-28,0,low,66
U001427,2025-10-20,2,value,web,organic,2026-01-28,3,low,102
U001428,2025-12-17,3,value,mobile,paid_social,2026-01-29,1,low,44
U001429,2025-07-11,2,regular,mobile,organic,2026-01-26,4,high,203
U001430,2025-11-18,2,regular,mobile,paid_social,2026-01-29,2,medium,73
U001431,2025-08-31,3,regular,mobile,referral,2026-01-30,5,high,152
U001432,2025-06-20,3,regular,mobile,paid_social,2026-01-29,7,high,224
U001433,2025-06-16,1,value,web,organic,2026-01-30,7,medium,228
U001434,2025-09-23,2,regular,mobile,organic,2026-01-28,3,high,129
U001435,2025-07-24,2,value,web,organic,2026-01-23,6,medium,190
U001436,2025-05-30,2,premium,mobile,organic,2026-01-30,7,high,245
U001437,2025-08-20,1,value,web,search,2025-12-15,4,low,163
U001438,2025-10-15,2,regular,mobile,search,2026-01-29,3,medium,107
U001439,2025-07-24,2,premium,web,organic,2026-01-29,6,high,190
U001440,2025-12-30,2,regular,web,organic,2026-01-30,1,low,31
U001441,2025-11-16,3,regular,web,email,2026-01-13,2,low,75
U001442,2025-09-10,2,regular,web,organic,2026-01-23,4,high,142
U001443,2025-12-25,3,value,web,organic,2026-01-24,1,low,36
U001444,2025-08-21,3,regular,web,search,2025-11-17,3,medium,162
U001445,2025-06-09,3,premium,web,organic,2025-11-06,5,high,235
U001446,2025-05-13,1,premium,mobile,email,2026-01-30,8,high,262
U001447,2025-12-26,3,regular,web,organic,2026-01-30,1,low,35
U001448,2025-12-31,1,value,mobile,paid_social,2026-01-19,1,low,30
U001449,2025-11-06,2,regular,web,paid_social,2026-01-28,2,medium,85
U001450,2025-05-30,3,regular,mobile,referral,2026-01-30,7,high,245
U001451,2025-07-17,2,value,web,paid_social,2026-01-30,6,medium,197
U001452,2025-05-15,2,value,web,paid_social,2026-01-28,8,medium,260
U001453,2025-05-17,2,value,mobile,search,2026-01-29,7,medium,258
U001454,2025-07-05,3,regular,mobile,search,2026-01-29,6,high,209
U001455,2025-09-25,2,value,web,paid_social,2026-01-30,4,medium,127
U001456,2025-05-21,2,value,web,search,2026-01-12,8,medium,254
U001457,2026-01-07,3,value,web,search,2026-01-28,1,low,23
U001458,2025-08-27,1,premium,web,organic,2025-12-26,4,high,156
U001459,2025-07-10,1,value,web,organic,2026-01-30,6,medium,204
U001460,2025-09-11,2,value,mobile,search,2026-01-23,4,medium,141
U001461,2025-11-19,3,regular,web,organic,2026-01-28,2,medium,72
U001462,2025-07-22,1,value,mobile,search,2026-01-30,6,medium,192
U001463,2025-05-16,1,premium,web,organic,2026-01-30,8,high,259
U001464,2025-05-17,1,premium,web,search,2026-01-30,7,high,258
U001465,2025-12-04,3,regular,web,paid_social,2025-12-26,0,low,57
U001466,2025-06-02,1,regular,web,search,2026-01-30,7,high,242
U001467,2025-10-11,2,value,web,paid_social,2026-01-12,2,low,111
U001468,2025-08-09,3,value,mobile,organic,2026-01-06,5,medium,174
U001469,2025-11-16,1,value,mobile,organic,2026-01-30,1,low,75
U001470,2025-05-20,2,value,web,paid_social,2026-01-20,8,medium,255
U001471,2025-12-16,2,value,web,referral,2026-01-29,1,low,45
U001472,2025-10-27,3,regular,mobile,paid_social,2026-01-30,2,medium,95
U001473,2025-08-25,2,value,web,paid_social,2026-01-22,4,medium,158
U001474,2025-06-25,2,value,web,paid_social,2026-01-21,7,medium,219
U001475,2026-01-05,1,regular,mobile,paid_social,2026-01-30,0,low,25
U001476,2025-07-19,2,regular,web,paid_social,2026-01-30,6,high,195
U001477,2025-09-05,3,value,web,paid_social,2026-01-28,4,medium,147
U001478,2025-08-11,1,value,web,organic,2026-01-30,5,medium,172
U001479,2025-07-01,2,value,mobile,organic,2026-01-28,6,high,213
U001480,2025-08-17,3,value,web,search,2025-10-13,2,low,166
U001481,2025-06-12,1,regular,mobile,search,2026-01-23,7,high,232
U001482,2025-05-05,2,premium,web,paid_social,2026-01-29,7,high,270
U001483,2025-07-16,2,regular,web,organic,2026-01-30,6,high,198
U001484,2025-06-02,2,regular,web,organic,2026-01-30,8,high,242
U001485,2025-08-17,2,regular,mobile,referral,2026-01-30,5,high,166
U001486,2025-12-07,2,regular,web,organic,2026-01-04,1,low,54
U001487,2025-06-14,1,value,mobile,referral,2025-11-15,5,medium,230
U001488,2025-05-05,2,value,web,organic,2026-01-30,8,medium,270
U001489,2025-06-01,2,regular,web,search,,1,low,243
U001490,2025-09-09,2,regular,web,search,2025-12-31,3,high,143
U001491,2025-07-12,1,value,web,organic,2026-01-02,6,medium,202
U001492,2025-09-04,3,value,web,organic,2026-01-22,4,medium,148
U001493,2025-05-12,1,value,mobile,organic,2025-10-11,5,low,263
U001494,2025-07-27,3,value,mobile,organic,2026-01-21,6,medium,187
U001495,2025-08-15,2,regular,mobile,organic,2026-01-30,5,high,168
U001496,2025-08-21,3,regular,mobile,referral,2026-01-29,5,high,162
U001497,2025-09-20,1,regular,web,organic,2026-01-29,4,high,132
U001498,2025-11-16,1,value,mobile,search,2026-01-30,2,low,75
U001499,2025-08-30,2,value,web,organic,2026-01-25,5,medium,153
U001500,2025-12-02,1,regular,mobile,email,2026-01-29,1,medium,59
U001501,2025-09-14,1,regular,mobile,referral,2026-01-30,4,high,138
U001502,2025-07-09,2,value,web,email,2026-01-28,6,medium,205
U001503,2025-07-01,3,value,mobile,email,2026-01-21,7,medium,213
U001504,2025-07-24,1,regular,mobile,organic,2026-01-30,6,high,190
U001505,2025-10-01,3,regular,web,paid_social,2025-10-31,0,low,121
U001506,2025-07-04,3,premium,mobile,organic,2026-01-30,6,high,210
U001507,2025-12-20,3,regular,web,referral,2026-01-28,1,low,41
U001508,2025-09-02,2,regular,web,search,2026-01-27,4,high,150
U001509,2025-12-07,2,regular,web,search,2026-01-30,1,medium,54
U001510,2025-10-23,2,value,mobile,email,2025-12-16,2,low,99
U001511,2025-07-27,2,regular,web,referral,2026-01-30,6,high,187
U001512,2025-07-01,3,regular,mobile,email,2026-01-30,7,high,213
U001513,2025-11-07,1,value,web,organic,2026-01-30,2,low,84
U001514,2025-07-27,2,premium,web,organic,2026-01-29,6,high,187
U001515,2025-07-05,1,value,mobile,organic,2026-01-28,5,high,209
U001516,2025-12-24,3,value,web,search,2026-01-28,1,low,37
U001517,2025-09-03,2,value,mobile,search,2026-01-25,4,medium,149
U001518,2025-05-17,2,premium,web,organic,2026-01-28,8,high,258
U001519,2025-09-06,3,premium,mobile,referral,2026-01-30,3,high,146
U001520,2025-08-28,3,regular,mobile,organic,2026-01-28,4,medium,155
U001521,2025-12-07,1,premium,web,paid_social,2026-01-29,1,high,54
U001522,2025-10-30,3,premium,web,referral,2026-01-03,1,high,92
U001523,2025-06-22,3,regular,web,paid_social,2025-09-20,2,medium,222
U001524,2025-06-11,1,premium,mobile,search,2026-01-30,6,high,233
U001525,2025-10-03,3,regular,mobile,organic,2026-01-29,3,medium,119
U001526,2025-05-16,2,regular,web,organic,2026-01-29,8,high,259
U001527,2025-07-24,2,regular,web,paid_social,2025-11-13,4,high,190
U001528,2025-06-08,2,regular,mobile,search,2025-11-10,4,medium,236
U001529,2025-05-10,2,value,web,organic,2026-01-28,8,medium,265
U001530,2025-12-21,1,regular,mobile,email,2026-01-30,1,low,40
U001531,2025-05-27,1,premium,mobile,paid_social,2025-09-17,3,high,248
U001532,2025-05-07,1,value,web,referral,2025-08-07,2,low,268
U001533,2025-12-25,2,premium,web,search,2026-01-30,1,low,36
U001534,2025-06-21,2,value,web,email,2026-01-27,6,medium,223
U001535,2025-11-25,1,value,web,organic,2026-01-26,2,low,66
U001536,2025-05-12,2,value,mobile,organic,2026-01-22,8,medium,263
U001537,2025-06-12,2,regular,mobile,referral,2026-01-28,7,high,232
U001538,2025-06-01,2,regular,mobile,referral,2026-01-25,8,high,243
U001539,2025-10-29,3,value,web,search,2026-01-30,3,low,93
U001540,2025-10-07,2,regular,web,organic,2026-01-29,3,medium,115
U001541,2025-09-01,3,value,mobile,organic,2026-01-29,4,medium,151
U001542,2025-07-04,1,regular,web,paid_social,2026-01-29,5,high,210
U001543,2025-05-27,2,premium,web,referral,2026-01-30,7,high,248
U001544,2025-09-24,3,regular,web,search,2026-01-29,4,high,128
U001545,2025-07-01,3,regular,mobile,organic,2026-01-25,7,high,213
U001546,2025-09-30,2,regular,mobile,paid_social,2026-01-30,3,medium,122
U001547,2025-10-24,2,premium,web,paid_social,2026-01-28,3,high,98
U001548,2025-12-04,2,value,mobile,search,2026-01-30,1,low,57
U001549,2025-09-05,2,value,web,paid_social,2026-01-30,4,medium,147
U001550,2025-05-06,3,value,web,email,2026-01-30,8,medium,269
U001551,2025-07-14,3,regular,web,organic,2025-12-10,4,high,200
U001552,2025-12-05,2,regular,mobile,search,2026-01-03,1,low,56
U001553,2025-09-15,1,regular,web,paid_social,2026-01-28,4,high,137
U001554,2025-10-07,2,value,web,search,2025-12-05,2,low,115
U001555,2025-08-27,1,value,web,referral,2026-01-30,4,medium,156
U001556,2025-06-14,1,regular,mobile,paid_social,2026-01-29,7,high,230
U001557,2025-12-16,2,premium,mobile,search,2026-01-29,1,medium,45
U001558,2025-11-15,2,value,web,organic,2026-01-29,2,low,76
U001559,2026-01-09,1,value,mobile,paid_social,2026-01-27,0,low,21
U001560,2025-12-05,1,value,web,organic,2026-01-29,1,low,56
U001561,2025-07-17,1,regular,web,organic,2026-01-30,6,high,197
U001562,2025-07-07,3,value,mobile,search,2025-10-07,3,low,207
U001563,2025-07-06,2,value,mobile,search,2026-01-30,5,medium,208
U001564,2025-12-21,1,regular,web,email,2026-01-30,1,low,40
U001565,2025-09-21,1,value,mobile,paid_social,2026-01-30,4,medium,131
U001566,2025-08-27,2,regular,web,referral,2026-01-29,5,high,156
U001567,2026-01-03,2,value,mobile,search,2026-01-29,1,low,27
U001568,2025-10-03,2,premium,mobile,search,2025-10-31,1,low,119
U001569,2025-12-19,2,regular,mobile,email,2026-01-29,1,low,42
U001570,2026-01-07,3,value,web,search,2026-01-25,1,low,23
U001571,2025-05-24,2,value,mobile,referral,2026-01-18,7,medium,251
U001572,2025-08-03,2,regular,mobile,search,2025-09-02,1,low,180
U001573,2025-11-05,1,premium,web,organic,2026-01-28,2,high,86
U001574,2025-11-25,3,value,web,paid_social,2026-01-30,1,low,66
U001575,2025-06-11,3,value,mobile,organic,2026-01-30,7,medium,233
U001576,2025-07-23,2,value,web,organic,2026-01-30,6,medium,191
U001577,2025-09-19,2,regular,mobile,organic,2026-01-28,4,high,133
U001578,2025-11-21,1,premium,web,organic,2026-01-30,2,medium,70
U001579,2025-06-02,3,regular,mobile,search,2026-01-30,7,high,242
U001580,2025-10-02,2,value,web,referral,2025-10-24,0,low,120
U001581,2025-07-18,1,regular,mobile,search,2026-01-30,6,high,196
U001582,2025-06-28,2,regular,mobile,referral,2025-12-26,6,high,216
U001583,2025-09-11,2,value,web,search,2026-01-28,4,medium,141
U001584,2025-08-16,3,value,mobile,organic,2026-01-24,5,medium,167
U001585,2025-10-11,2,value,mobile,organic,2026-01-27,3,medium,111
U001586,2025-07-23,2,regular,web,email,2026-01-30,6,high,191
U001587,2025-11-27,2,regular,web,paid_social,2025-12-31,0,low,64
U001588,2025-05-24,2,regular,mobile,email,2026-01-29,8,high,251
U001589,2025-12-07,2,regular,mobile,organic,2026-01-30,1,low,54
U001590,2025-05-12,1,value,web,paid_social,2026-01-29,7,medium,263
U001591,2025-11-05,3,value,mobile,paid_social,2026-01-29,1,medium,86
U001592,2025-07-30,2,value,web,email,2026-01-30,5,medium,184
U001593,2025-08-09,2,premium,web,organic,2026-01-28,5,high,174
U001594,2025-05-09,1,regular,mobile,email,2026-01-28,8,high,266
U001595,2025-10-28,1,value,web,search,2026-01-27,2,low,94
