user_id,avg_minutes_4w,last_week_minutes,payment_failures_4w,active_days_4w,usage_trend,signup_date,city_tier,segment,preferred_device,acquisition_channel,last_active_date,lifetime_paid_months,engagement_band,tenure_days,will_churn_14d,days_since_last_activity
U002057,223.112,62.58,0.0,6.6,0.28048693033095484,2025-11-05,1,regular,mobile,organic,2026-01-30,2,medium,86,1,-4.0
U002058,122.26000000000002,85.58,0.0,6.6,0.6999836414199246,2025-11-06,1,regular,mobile,organic,2026-01-28,2,medium,85,1,-2.0
U002059,0.0,0.0,0.0,6.6,,2025-08-11,2,value,web,organic,2025-12-05,3,low,172,0,52.0
U002060,137.788,43.04,0.0,6.6,0.3123639213864777,2025-08-14,1,regular,mobile,email,2026-01-28,5,high,169,1,-2.0
U002061,134.13799999999998,87.5,0.0,6.6,0.6523132892990802,2025-12-15,3,regular,mobile,search,2026-01-29,1,medium,46,1,-3.0
U002062,0.0,0.0,0.0,6.6,,2025-09-23,3,value,web,paid_social,2025-10-24,1,low,129,0,94.0
U002063,87.84,40.41,0.0,6.6,0.4600409836065573,2025-06-11,2,regular,web,organic,2026-01-29,7,high,233,1,-3.0
U002064,0.0,0.0,0.0,6.6,,2025-11-01,2,regular,web,paid_social,2025-12-04,0,low,90,0,53.0
U002065,0.0,0.0,0.0,6.4,,2025-09-29,2,regular,web,organic,2025-12-03,2,medium,123,0,54.0
U002066,0.0,0.0,0.0,6.4,,2025-09-09,1,regular,web,organic,2025-10-04,1,low,143,0,114.0
U002067,51.082,11.04,0.0,6.6,0.21612309619826944,2025-11-03,2,value,mobile,paid_social,2026-01-27,2,low,88,1,-1.0
U002068,80.978,133.62,0.0,6.4,1.6500777989083457,2025-12-18,1,value,mobile,paid_social,2026-01-30,1,low,43,1,-4.0
U002069,0.0,0.0,0.0,6.6,,2025-07-26,1,value,web,organic,2025-11-16,3,medium,188,0,71.0
U002070,127.56400000000001,86.55,0.0,6.6,0.6784829575742372,2025-08-18,2,regular,web,search,2026-01-30,4,high,165,1,-4.0
U002071,58.705999999999996,26.08,0.0,6.4,0.444247606718223,2025-06-21,1,regular,web,email,2026-01-29,7,high,223,1,-3.0
U002072,73.85,134.78,0.0,6.6,1.8250507786052812,2025-10-14,2,regular,web,organic,2026-01-30,3,medium,108,1,-4.0
U002073,41.782,0.0,0.0,6.6,0.0,2025-08-14,2,regular,web,organic,2026-01-13,5,high,169,0,13.0
U002074,71.38399999999999,123.02,0.0,6.4,1.7233553737532223,2025-07-29,3,value,mobile,search,2026-01-30,5,medium,185,1,-4.0
U002075,53.70399999999999,16.72,0.0,6.6,0.31133621331744377,2025-10-26,2,value,mobile,organic,2026-01-29,3,low,96,1,-3.0
U002076,63.144000000000005,37.03,0.0,6.6,0.5864373495502343,2025-08-15,3,value,web,paid_social,2026-01-29,5,medium,168,1,-3.0
U002077,120.35,102.37,0.0,6.4,0.8506024096385543,2025-08-29,2,regular,mobile,paid_social,2026-01-30,4,high,154,1,-4.0
U002078,0.0,0.0,0.0,6.6,,2025-08-23,3,value,mobile,search,2025-10-24,2,low,160,0,94.0
U002079,91.188,48.03,0.0,6.4,0.5267140413212265,2025-07-08,2,regular,mobile,paid_social,2026-01-30,6,high,206,1,-4.0
U002080,161.60999999999999,122.59,0.0,6.6,0.7585545448920241,2025-06-05,1,regular,web,search,2026-01-30,7,high,239,1,-4.0
U002081,78.458,81.19,0.0,6.4,1.0348211782099976,2025-11-28,3,regular,web,paid_social,2026-01-30,1,medium,63,1,-4.0
U002082,51.902,37.77,0.0,6.4,0.7277176216716119,2025-05-28,2,value,mobile,organic,2026-01-30,7,medium,247,1,-4.0
U002083,0.0,0.0,0.0,6.6,,2025-07-25,1,value,web,organic,2025-08-26,1,low,189,0,153.0
U002084,113.30199999999999,40.6,0.0,6.6,0.35833436302977884,2025-10-19,1,regular,mobile,paid_social,2026-01-30,3,medium,103,1,-4.0
U002085,108.28399999999999,15.56,0.0,6.4,0.14369620627239482,2025-06-06,2,regular,web,organic,2026-01-29,7,high,238,1,-3.0
U002086,42.556,52.54,0.0,6.6,1.2346085158379547,2025-10-16,2,value,mobile,organic,2026-01-30,3,low,106,1,-4.0
U002087,233.224,91.63,0.0,6.6,0.392884094261311,2025-11-04,2,premium,mobile,search,2026-01-29,2,high,87,1,-3.0
U002088,156.302,124.67,0.0,6.6,0.7976225512149557,2025-10-18,3,regular,web,paid_social,2026-01-29,3,medium,104,1,-3.0
U002089,84.186,51.69,0.0,6.4,0.6139975767942413,2025-07-20,2,regular,web,organic,2026-01-29,6,high,194,1,-3.0
U002090,54.206,21.07,0.0,6.6,0.3887023576725824,2025-05-09,2,value,mobile,paid_social,2026-01-26,8,medium,266,1,0.0
U002091,72.954,15.17,0.0,6.6,0.20793924939002661,2025-12-13,2,value,web,paid_social,2026-01-28,1,low,48,1,-2.0
U002092,37.238,28.950000000000003,0.0,6.6,0.777431655835437,2025-07-25,3,value,mobile,paid_social,2026-01-30,5,medium,189,1,-4.0
U002093,9.512,0.0,0.0,6.6,0.0,2025-11-23,1,value,mobile,organic,2026-01-08,1,low,68,1,18.0
U002094,152.922,55.06,0.0,6.4,0.36005283739422717,2025-06-23,1,regular,web,referral,2026-01-30,6,high,221,1,-4.0
U002095,92.724,57.06,0.0,6.6,0.6153746602821276,2025-06-14,2,regular,mobile,organic,2026-01-27,7,high,230,1,-1.0
U002096,187.728,110.02000000000001,0.0,6.6,0.5860606835421461,2025-11-16,2,premium,web,email,2026-01-28,2,medium,75,1,-2.0
U002097,182.01000000000002,80.72999999999999,0.0,6.4,0.443547057853964,2025-12-26,3,premium,mobile,paid_social,2026-01-29,1,low,35,1,-3.0
U002098,47.769999999999996,32.72,0.0,6.6,0.6849487125811179,2025-12-07,2,value,web,organic,2026-01-26,1,low,54,1,0.0
U002099,25.633999999999997,17.51,0.0,6.6,0.6830771631427013,2025-11-09,3,value,web,referral,2026-01-26,1,low,82,1,0.0
U002100,107.75,37.64,0.0,6.6,0.34932714617169375,2025-07-05,2,regular,web,search,2026-01-30,6,high,209,1,-4.0
U002101,189.81799999999998,238.51,0.0,6.6,1.2565194027963629,2025-12-20,1,premium,mobile,search,2026-01-30,1,medium,41,1,-4.0
U002102,156.934,274.86,0.0,6.6,1.7514369097837308,2025-10-19,1,premium,mobile,search,2026-01-30,3,high,103,1,-4.0
U002103,55.948,22.95,0.0,6.2,0.41020233073568313,2025-06-17,1,value,mobile,paid_social,2026-01-29,6,medium,227,1,-3.0
U002104,47.028,28.54,0.0,6.6,0.6068725014884749,2025-06-06,2,value,web,paid_social,2026-01-30,7,medium,238,1,-4.0
U002105,60.262,43.81,0.0,6.4,0.7269921343466862,2025-12-09,2,value,web,referral,2026-01-30,1,low,52,1,-4.0
U002106,148.472,138.26,0.0,6.2,0.9312193544910824,2025-07-13,2,regular,mobile,organic,2026-01-29,6,high,201,1,-3.0
U002107,41.63199999999999,0.0,0.0,6.6,0.0,2025-11-13,2,regular,mobile,paid_social,2026-01-14,1,medium,78,0,12.0
U002108,0.0,0.0,0.0,6.6,,2025-06-08,2,regular,web,paid_social,2025-08-29,3,medium,236,0,150.0
U002109,0.0,0.0,0.0,6.6,,2025-07-14,2,regular,mobile,paid_social,2025-10-18,3,medium,200,0,100.0
U002110,0.0,0.0,0.0,6.6,,2025-07-15,2,value,web,search,2025-09-11,2,low,199,0,137.0
U002111,152.186,111.68,0.0,6.4,0.7338388550852246,2025-07-14,2,regular,web,search,2026-01-29,6,high,200,1,-3.0
U002112,59.048,39.43,0.0,6.4,0.6677618208914781,2025-10-21,2,value,mobile,paid_social,2026-01-29,2,low,101,1,-3.0
U002113,26.006,0.0,0.0,6.6,0.0,2025-12-20,2,regular,web,organic,2026-01-12,1,low,41,0,14.0
U002114,99.44000000000001,82.06,0.0,6.4,0.825221238938053,2025-12-19,2,regular,web,organic,2026-01-30,1,low,42,1,-4.0
U002115,103.422,40.08,0.0,6.4,0.38753843476242966,2025-11-07,2,regular,mobile,search,2026-01-29,2,medium,84,1,-3.0
U002116,0.0,0.0,0.0,6.6,,2025-06-24,2,value,mobile,organic,2025-12-19,6,medium,220,0,38.0
U002117,92.804,96.74,0.0,6.0,1.0424119650015085,2026-01-01,2,regular,web,organic,2026-01-30,1,low,29,1,-4.0
U002118,0.0,0.0,0.0,6.4,,2025-09-18,2,regular,mobile,organic,2025-11-14,1,medium,134,0,73.0
U002119,45.754000000000005,29.04,0.0,6.4,0.6346986055863967,2025-09-19,1,value,web,paid_social,2026-01-30,4,medium,133,1,-4.0
U002120,50.992,42.61,0.0,6.6,0.8356212739253217,2025-10-28,2,value,web,email,2026-01-30,3,low,94,1,-4.0
U002121,139.10399999999998,109.07,0.0,6.6,0.7840896020243847,2025-11-14,3,regular,web,search,2026-01-29,2,medium,77,1,-3.0
U002122,47.534000000000006,64.57000000000001,1.0,6.4,1.3583960954264316,2025-12-30,1,value,web,organic,2026-01-30,1,low,31,1,-4.0
U002123,2.006,0.0,0.0,6.6,0.0,2025-09-28,3,value,web,referral,2026-01-01,3,low,124,0,25.0
U002124,0.0,0.0,0.0,6.6,,2025-10-05,1,value,web,organic,2025-10-18,1,low,117,0,100.0
U002125,6.054,0.0,0.0,6.6,0.0,2025-11-08,2,value,mobile,email,2026-01-02,1,low,83,0,24.0
U002126,90.732,54.379999999999995,0.0,6.4,0.5993475289864656,2025-07-08,2,regular,mobile,search,2026-01-29,6,high,206,1,-3.0
U002127,107.574,42.56,0.0,6.2,0.3956346329038616,2025-07-21,1,regular,mobile,organic,2026-01-28,5,high,193,1,-2.0
U002128,50.036,36.75,0.0,6.6,0.7344711807498601,2025-10-08,3,value,mobile,search,2026-01-29,2,low,114,1,-3.0
U002129,183.63000000000002,144.12,0.0,6.6,0.784839078581931,2025-05-21,2,regular,web,organic,2026-01-28,8,high,254,1,-2.0
U002130,0.0,0.0,0.0,6.6,,2025-07-24,3,value,web,paid_social,2025-08-22,0,low,190,0,157.0
U002131,59.158,31.19,1.0,6.4,0.5272321579498969,2025-11-01,2,value,web,organic,2026-01-30,3,low,90,1,-4.0
U002132,65.2,33.21,0.0,6.5,0.5093558282208589,2026-01-05,3,value,mobile,referral,2026-01-29,1,low,25,1,-3.0
U002133,119.054,120.49000000000001,0.0,6.4,1.012061753490013,2025-09-12,3,regular,web,paid_social,2026-01-30,4,high,140,1,-4.0
U002134,181.544,106.36000000000001,0.0,6.6,0.5858634821310537,2025-08-13,2,premium,web,referral,2026-01-30,5,high,170,1,-4.0
U002135,120.848,95.75,0.0,6.6,0.7923176221368993,2025-08-23,1,regular,web,referral,2026-01-30,5,high,160,1,-4.0
U002136,0.0,0.0,0.0,6.6,,2025-10-24,2,value,web,organic,2025-12-20,1,low,98,0,37.0
U002137,49.866,66.49000000000001,0.0,6.2,1.3333734408214015,2025-09-18,2,value,mobile,search,2026-01-30,4,medium,134,1,-4.0
U002138,21.589999999999996,0.0,0.0,6.6,0.0,2025-05-10,3,value,mobile,referral,2026-01-05,7,medium,265,0,21.0
U002139,131.674,162.28,0.0,6.4,1.2324376870149003,2025-09-17,2,regular,web,search,2026-01-30,4,high,135,1,-4.0
U002140,47.862,65.75,0.0,6.2,1.3737411725377124,2025-08-13,2,value,mobile,organic,2026-01-29,5,medium,170,1,-3.0
U002141,175.15,27.51,0.0,6.6,0.15706537253782474,2025-10-27,1,premium,mobile,organic,2026-01-27,3,high,95,1,-1.0
U002142,141.53199999999998,202.54,0.0,6.4,1.4310544611819236,2025-12-10,2,regular,web,organic,2026-01-30,1,medium,51,1,-4.0
U002143,71.974,18.71,0.0,6.0,0.25995498374412984,2026-01-01,3,regular,web,referral,2026-01-26,1,low,29,1,0.0
U002144,0.0,0.0,0.0,6.4,,2025-10-05,1,regular,mobile,search,2025-12-28,3,medium,117,0,29.0
U002145,53.11800000000001,124.22,0.0,6.4,2.3385669641176245,2025-08-04,2,value,web,paid_social,2026-01-30,5,medium,179,1,-4.0
U002146,149.132,202.11,0.0,6.6,1.3552423356489554,2025-08-24,3,regular,web,email,2026-01-30,5,high,159,1,-4.0
U002147,61.967999999999996,18.59,0.0,6.6,0.2999935450555125,2025-06-18,1,value,web,organic,2026-01-29,6,medium,226,1,-3.0
U002148,180.658,207.19,0.0,6.6,1.1468631336558581,2025-12-25,1,regular,mobile,paid_social,2026-01-30,1,medium,36,1,-4.0
U002149,97.202,56.68,0.0,6.6,0.5831155737536264,2025-12-03,2,regular,mobile,organic,2026-01-29,0,medium,58,1,-3.0
U002150,73.384,73.74000000000001,0.0,6.6,1.004851193720702,2025-12-05,2,value,mobile,organic,2026-01-29,1,low,56,1,-3.0
U002151,121.008,49.7,0.0,6.6,0.41071664683326725,2025-07-26,1,regular,web,organic,2026-01-28,6,high,188,1,-2.0
U002152,41.61,20.48,0.0,6.6,0.49218937755347275,2025-07-24,3,value,web,organic,2026-01-30,6,medium,190,1,-4.0
U002153,7.268000000000001,0.0,0.0,6.6,0.0,2025-12-06,2,value,mobile,search,2026-01-05,0,low,55,0,21.0
U002154,0.0,0.0,0.0,6.6,,2025-09-18,3,regular,mobile,search,2025-11-19,1,low,134,0,68.0
U002155,104.95,85.68,0.0,6.4,0.8163887565507385,2025-10-28,3,regular,mobile,organic,2026-01-30,3,medium,94,1,-4.0
U002156,177.55599999999998,132.92000000000002,0.0,6.4,0.7486088895897633,2025-09-04,3,premium,mobile,organic,2026-01-29,4,high,148,1,-3.0
U002157,168.428,181.18,0.0,6.4,1.0757118768850786,2025-08-24,2,regular,web,paid_social,2026-01-30,4,high,159,1,-4.0
U002158,15.966,0.0,0.0,6.6,0.0,2025-10-10,2,regular,mobile,organic,2026-01-15,3,medium,112,0,11.0
U002159,36.82000000000001,0.0,0.0,6.6,0.0,2025-11-25,2,value,mobile,referral,2026-01-22,2,low,66,1,4.0
U002160,59.467999999999996,104.3,0.0,6.6,1.7538844420528688,2025-07-27,1,value,mobile,email,2026-01-30,6,medium,187,1,-4.0
U002161,235.33800000000002,181.07,1.0,6.6,0.7694040061528524,2025-11-24,2,premium,mobile,paid_social,2026-01-30,2,medium,67,1,-4.0
U002162,79.27799999999999,46.160000000000004,0.0,6.6,0.5822548500214436,2025-07-05,1,value,web,paid_social,2026-01-27,6,medium,209,1,-1.0
U002163,136.374,125.06,0.0,6.6,0.9170369718568055,2025-08-14,2,regular,mobile,paid_social,2026-01-30,5,high,169,1,-4.0
U002164,65.286,47.64,0.0,6.6,0.7297123426155684,2025-12-20,1,value,web,paid_social,2026-01-29,1,low,41,1,-3.0
U002165,71.044,44.93,1.0,6.4,0.6324249760711672,2025-12-30,2,value,web,email,2026-01-30,0,low,31,1,-4.0
U002166,154.38600000000002,135.03,0.0,6.2,0.8746259375850141,2025-12-22,1,regular,mobile,email,2026-01-30,1,low,39,1,-4.0
U002167,139.22000000000003,145.48000000000002,0.0,6.6,1.0449648039074846,2025-07-23,2,regular,mobile,search,2026-01-29,6,high,191,1,-3.0
U002168,119.694,14.74,0.0,6.6,0.12314735909903587,2025-12-02,3,regular,nan,paid_social,2026-01-28,1,medium,59,1,-2.0
U002169,184.97,103.47,0.0,6.4,0.5593880088663027,2025-12-25,1,premium,web,referral,2026-01-29,1,medium,36,1,-3.0
U002170,44.215,46.709999999999994,0.0,6.25,1.0564288137509892,2026-01-05,3,value,web,organic,2026-01-30,1,low,25,1,-4.0
U002171,91.734,43.0,0.0,6.6,0.46874659341138514,2025-05-10,3,regular,web,search,2026-01-30,8,high,265,1,-4.0
U002172,2.676,0.0,0.0,6.4,0.0,2025-11-07,2,value,mobile,paid_social,2026-01-04,1,low,84,0,22.0
U002173,87.17,138.37,0.0,5.25,1.587358036021567,2026-01-10,2,regular,mobile,paid_social,2026-01-30,1,low,20,1,-4.0
U002174,54.114,10.83,0.0,6.6,0.2001330524448387,2025-11-12,2,value,mobile,search,2026-01-30,2,low,79,1,-4.0
U002175,120.506,40.64,0.0,6.6,0.33724461852521864,2025-07-02,1,regular,web,organic,2026-01-29,6,high,212,1,-3.0
U002176,69.466,31.51,0.0,6.4,0.4536032015662339,2025-11-12,2,value,mobile,organic,2026-01-30,2,low,79,1,-4.0
U002177,105.378,117.7,0.0,6.6,1.1169314278122568,2025-05-31,1,regular,mobile,search,2026-01-29,8,high,244,1,-3.0
U002178,171.256,138.29,0.0,6.4,0.8075045545849489,2025-09-02,3,regular,web,email,2026-01-30,4,high,150,1,-4.0
U002179,0.0,0.0,0.0,6.6,,2025-10-09,3,premium,mobile,referral,2025-11-15,1,medium,113,0,72.0
U002180,58.936,9.11,0.0,6.6,0.15457445364463146,2025-08-27,3,value,mobile,search,2026-01-28,5,medium,156,1,-2.0
U002181,198.06,49.68,0.0,6.6,0.25083308088458045,2025-10-27,2,premium,web,organic,2026-01-29,3,high,95,1,-3.0
U002182,0.0,0.0,0.0,6.6,,2025-07-04,2,value,web,referral,2025-11-29,4,medium,210,0,58.0
U002183,24.208,10.19,0.0,6.6,0.4209352280237938,2025-10-04,3,value,mobile,paid_social,2026-01-28,3,medium,118,1,-2.0
U002184,16.28,0.0,0.0,6.6,0.0,2025-10-13,1,value,mobile,search,2026-01-14,3,low,109,0,12.0
U002185,0.0,0.0,0.0,6.6,,2025-10-11,1,value,mobile,search,2025-12-07,1,low,111,0,50.0
U002186,137.654,78.15,0.0,6.6,0.567727781248638,2025-07-16,2,regular,mobile,organic,2026-01-29,6,high,198,1,-3.0
U002187,46.462,56.56,0.0,6.4,1.2173389006069475,2025-07-20,2,value,web,referral,2026-01-30,6,medium,194,1,-4.0
U002188,157.524,127.38,0.0,6.4,0.8086386836291612,2025-07-08,2,regular,mobile,paid_social,2026-01-30,6,high,206,1,-4.0
U002189,0.0,0.0,0.0,6.4,,2025-08-28,1,regular,mobile,search,2025-12-24,4,medium,155,0,33.0
U002190,150.172,75.55,0.0,6.6,0.5030897903737048,2025-09-29,2,regular,web,email,2026-01-30,4,high,123,1,-4.0
U002191,0.0,0.0,0.0,6.6,,2025-08-03,2,regular,mobile,paid_social,2025-10-02,1,medium,180,0,116.0
U002192,85.71000000000001,71.81,0.0,6.4,0.837825224594563,2025-08-15,1,regular,web,email,2026-01-29,5,high,168,1,-3.0
U002193,0.0,0.0,0.0,6.6,,2025-07-15,1,value,web,search,2025-10-16,3,medium,199,0,102.0
U002194,141.048,104.69,0.0,6.6,0.7422295955986614,2025-06-28,2,regular,web,search,2026-01-29,7,high,216,1,-3.0
U002195,30.802,29.04,0.0,6.4,0.942795922342705,2025-10-17,3,value,mobile,email,2026-01-29,3,low,105,1,-3.0
U002196,52.384,64.7,0.0,6.4,1.2351099572388515,2025-11-25,2,value,nan,email,2026-01-28,2,low,66,1,-2.0
U002197,65.934,0.0,0.0,6.4,0.0,2025-07-16,2,value,web,email,2026-01-24,6,medium,198,1,2.0
U002198,147.16,164.84,0.0,6.6,1.1201413427561837,2025-12-07,3,regular,mobile,referral,2026-01-30,1,medium,54,1,-4.0
U002199,0.0,0.0,0.0,6.6,,2025-09-25,2,value,web,search,2025-12-21,2,low,127,0,36.0
U002200,54.434000000000005,27.0,0.0,6.4,0.4960135209611639,2025-06-16,3,regular,mobile,organic,2026-01-26,5,high,228,1,0.0
U002201,84.55000000000001,14.55,0.0,6.6,0.17208752217622708,2025-08-04,2,value,mobile,search,2026-01-30,5,medium,179,1,-4.0
U002202,118.894,63.900000000000006,0.0,6.4,0.5374535300351574,2025-05-06,2,regular,web,email,2026-01-30,8,high,269,1,-4.0
U002203,0.0,0.0,0.0,6.6,,2025-05-14,1,regular,web,search,2025-10-12,5,medium,261,0,106.0
U002204,41.618,11.89,0.0,6.6,0.28569369023018887,2025-07-28,1,value,mobile,paid_social,2026-01-30,6,medium,186,1,-4.0
U002205,0.0,0.0,0.0,6.6,,2025-08-27,3,regular,web,email,2025-12-24,4,high,156,0,33.0
U002206,77.58000000000001,77.07,0.0,6.4,0.993426140757927,2025-11-21,3,regular,web,email,2026-01-30,2,medium,70,1,-4.0
U002207,14.718,0.0,0.0,6.6,0.0,2025-06-07,3,regular,mobile,email,2026-01-02,7,high,237,0,24.0
U002208,42.402,20.89,0.0,6.6,0.4926654403094194,2025-12-01,3,value,mobile,search,2026-01-28,1,low,60,1,-2.0
U002209,69.202,32.59,0.0,6.6,0.4709401462385481,2025-07-02,1,regular,mobile,search,2026-01-29,5,high,212,1,-3.0
U002210,37.814,14.08,0.0,6.6,0.37234886549955043,2025-06-08,3,value,mobile,email,2026-01-26,6,medium,236,1,0.0
U002211,76.11,28.52,0.0,6.6,0.37472079884377874,2025-10-27,2,value,mobile,organic,2026-01-27,3,low,95,1,-1.0
U002212,62.212,121.57,0.0,6.6,1.9541246061853017,2025-11-15,3,value,mobile,organic,2026-01-29,2,low,76,1,-3.0
U002213,115.42,65.41,0.0,6.6,0.5667128747184197,2025-10-03,1,regular,mobile,email,2026-01-28,2,high,119,1,-2.0
U002214,0.0,0.0,0.0,6.4,,2025-06-03,2,value,mobile,paid_social,2025-07-06,1,low,241,0,204.0
U002215,77.336,121.02000000000001,0.0,6.6,1.564859832419572,2025-06-02,3,regular,mobile,search,2026-01-28,8,high,242,1,-2.0
U002216,77.5,68.94,0.0,6.6,0.8895483870967742,2025-08-10,3,value,web,organic,2026-01-29,5,medium,173,1,-3.0
U002217,0.0,0.0,0.0,6.4,,2025-08-26,2,regular,web,search,2025-09-29,0,low,157,0,119.0
U002218,33.3125,46.34,0.0,5.25,1.3910694183864916,2026-01-10,2,value,web,email,2026-01-28,1,low,20,1,-2.0
U002219,122.65599999999999,81.92,0.0,6.6,0.667884163840334,2025-07-15,2,regular,web,paid_social,2026-01-29,6,high,199,1,-3.0
U002220,101.12,26.38,0.0,6.6,0.260878164556962,2025-06-22,3,regular,web,search,2026-01-26,7,high,222,1,0.0
U002221,180.724,116.15,0.0,6.6,0.6426927248179545,2025-12-28,2,regular,web,search,2026-01-30,1,medium,33,1,-4.0
U002222,0.0,0.0,0.0,6.6,,2025-06-12,2,value,mobile,referral,2025-09-06,3,low,232,0,142.0
U002223,0.0,0.0,0.0,6.6,,2025-05-11,2,regular,web,email,2025-09-10,3,medium,264,0,138.0
U002224,154.224,142.28,0.0,6.4,0.9225542068679324,2025-08-19,2,premium,web,search,2026-01-30,5,high,164,1,-4.0
U002225,145.868,97.67,0.0,6.4,0.6695779746071792,2025-08-13,2,premium,web,paid_social,2026-01-30,5,high,170,1,-4.0
U002226,0.0,0.0,0.0,6.6,,2025-10-07,2,value,web,organic,2025-12-08,2,low,115,0,49.0
U002227,67.682,61.48,0.0,6.6,0.9083655920333322,2025-12-11,3,regular,mobile,search,2026-01-30,1,low,50,1,-4.0
U002228,33.263999999999996,0.0,0.0,6.6,0.0,2025-12-25,3,value,web,organic,2026-01-25,1,low,36,1,1.0
U002229,46.75600000000001,48.74,0.0,6.2,1.042433056719993,2025-07-16,3,value,web,search,2026-01-30,6,medium,198,1,-4.0
U002230,118.0775,174.09,0.0,6.25,1.4743706463974933,2026-01-06,2,regular,mobile,search,2026-01-29,1,low,24,1,-3.0
U002231,125.6,51.28,0.0,6.6,0.4082802547770701,2025-10-10,2,regular,web,organic,2026-01-30,3,medium,112,1,-4.0
U002232,0.0,0.0,0.0,6.6,,2025-05-22,2,regular,web,organic,,0,low,253,0,
U002233,122.958,104.03,1.0,6.6,0.846061256689276,2025-12-26,3,regular,mobile,organic,2026-01-29,1,low,35,1,-3.0
U002234,53.470000000000006,47.5,0.0,6.6,0.8883486066953431,2025-06-08,2,value,mobile,organic,2026-01-28,7,medium,236,1,-2.0
U002235,99.038,103.56,0.0,6.6,1.0456592419071469,2025-09-29,2,regular,mobile,paid_social,2026-01-29,4,high,123,1,-3.0
U002236,0.0,0.0,0.0,6.6,,2025-11-19,2,value,mobile,organic,2025-12-06,0,low,72,0,51.0
U002237,0.0,0.0,0.0,6.6,,2025-07-06,2,value,mobile,organic,2025-10-06,3,low,208,0,112.0
U002238,33.519999999999996,41.93,0.0,6.6,1.2508949880668259,2025-07-11,2,value,web,email,2026-01-28,6,medium,203,1,-2.0
U002239,184.39600000000002,99.96000000000001,0.0,6.6,0.5420941885941126,2025-09-01,1,premium,mobile,organic,2026-01-28,5,high,151,1,-2.0
U002240,91.728,55.89,0.0,6.6,0.6093014128728415,2025-12-13,2,regular,mobile,referral,2026-01-30,0,low,48,1,-4.0
U002241,0.0,0.0,0.0,6.6,,2025-06-30,2,value,web,paid_social,2025-10-26,3,low,214,0,92.0
U002242,54.326,0.0,0.0,6.4,0.0,2025-10-18,1,regular,mobile,paid_social,2026-01-17,3,medium,104,1,9.0
U002243,244.416,302.39,0.0,6.4,1.2371939643885834,2025-08-26,3,premium,web,search,2026-01-29,5,high,157,1,-3.0
U002244,201.496,85.63,0.0,6.6,0.424971215309485,2025-06-02,2,premium,mobile,organic,2026-01-28,7,high,242,1,-2.0
U002245,136.28199999999998,81.34,0.0,6.6,0.5968506479212222,2025-10-30,1,regular,mobile,referral,2026-01-30,1,medium,92,1,-4.0
U002246,43.448,27.4,0.0,6.4,0.6306389246915853,2025-11-29,3,value,web,referral,2026-01-29,1,low,62,1,-3.0
U002247,127.826,60.129999999999995,0.0,6.6,0.47040508190821895,2025-09-26,2,regular,web,search,2026-01-30,3,high,126,1,-4.0
U002248,0.0,0.0,0.0,6.6,,2025-06-18,3,regular,mobile,paid_social,2025-09-16,2,medium,226,0,132.0
U002249,174.20999999999998,163.6,0.0,6.6,0.9390964927386488,2025-06-13,2,premium,mobile,search,2026-01-30,7,high,231,1,-4.0
U002250,135.45,81.8,0.0,6.6,0.6039128829826504,2025-08-19,3,regular,web,email,2026-01-30,5,high,164,1,-4.0
U002251,105.72,47.99,0.0,6.6,0.4539349224366251,2025-09-09,2,regular,web,referral,2026-01-29,3,high,143,1,-3.0
U002252,45.302,13.25,0.0,6.6,0.2924815681426869,2025-09-20,2,value,mobile,organic,2026-01-29,4,low,132,1,-3.0
U002253,114.104,10.8,0.0,6.6,0.09465049428591461,2025-07-05,1,regular,web,referral,2026-01-26,6,high,209,1,0.0
U002254,0.0,0.0,0.0,6.4,,2025-09-07,2,value,mobile,email,2025-11-11,2,low,145,0,76.0
U002255,29.345999999999997,0.0,0.0,6.4,0.0,2025-07-18,2,value,mobile,paid_social,2026-01-12,6,medium,196,0,14.0
U002256,0.0,0.0,0.0,6.6,,2025-10-24,2,regular,web,organic,2025-11-26,1,low,98,0,61.0
U002257,129.632,121.31,0.0,6.4,0.9358028881757591,2025-11-20,2,regular,mobile,referral,2026-01-30,2,medium,71,1,-4.0
U002258,229.21000000000004,273.55,0.0,6.4,1.1934470572837135,2025-10-15,3,premium,web,paid_social,2026-01-30,3,high,107,1,-4.0
U002259,93.126,43.489999999999995,0.0,6.6,0.46700169662607643,2025-05-05,2,regular,mobile,organic,2026-01-28,7,high,270,1,-2.0
U002260,157.7975,110.71000000000001,0.0,5.5,0.7015953991666535,2026-01-09,2,premium,mobile,referral,2026-01-30,1,low,21,1,-4.0
U002261,0.0,0.0,0.0,6.6,,2025-05-10,3,regular,web,search,,0,low,265,0,
U002262,53.62,0.0,0.0,5.25,0.0,2026-01-10,2,regular,web,referral,2026-01-25,1,low,20,1,1.0
U002263,50.706,25.03,0.0,6.4,0.4936299451741411,2025-05-12,3,value,web,paid_social,2026-01-30,8,medium,263,1,-4.0
U002264,125.446,137.16,0.0,6.6,1.0933788243547025,2025-09-11,3,regular,mobile,organic,2026-01-30,4,high,141,1,-4.0
U002265,0.0,0.0,0.0,6.4,,2025-05-31,3,value,web,email,2025-12-25,7,medium,244,0,32.0
U002266,52.128,14.33,0.0,6.4,0.27490024554941683,2025-05-28,3,value,mobile,search,2026-01-30,7,medium,247,1,-4.0
U002267,39.428,0.0,0.0,6.6,0.0,2025-10-23,2,value,mobile,search,2026-01-24,3,low,99,1,2.0
